,0,1,2,3,4,5
1,"Categoria merceologica: 4003 - frutta secca e in guscio, semi edibili",,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",29,02,512,,
6,"Energia, ricalcolata, kJ",2467,86,,,
7,"Energia, Ric con fibra, kJ",2503,86,,,
8,"Energia, ricalcolata, kcal",595,86,,,
9,"Energia, Ric con fibra, kcal",604,86,,,
10,"Proteine totali, g",319,AO,008590,,
11,"Proteine animali, g",00,LZ,,,
12,"Proteine vegetali, g",319,AO,008590,,
13,"Lipidi totali, g",503,AO,008590,,
14,"Lipidi animali, g",00,LZ,,,
15,"Lipidi vegetali, g",503,AO,008590,,
16,"Colesterolo, mg",0,LZ,,,
17,"Carboidrati disponibili (MSE), g",40,AO,008590,,
18,"Amido (MSE), g",01,86,,4B,in tabella espressi come polisaccaride 0.1g
19,"Carboidrati solubili (MSE), g",39,AO,008590,,
20,"Fibra alimentare totale, g",45,AO,008590,,
21,"Alcol, g",00,LZ,,,
22,"Acqua, g",43,AO,008590,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",20,02,512,,
25,"Calcio, mg",40,02,512,,
26,"Sodio, mg",1,L,839,6B,"""Pine nuts"" WATER 2.7g, PROT 14g, FAT 68.6g, CHO 4g, SUGAR 3.9g, STARCH 0.1g"
27,"Potassio, mg",780,L,839,6B,"""Pine nuts"" WATER 2.7g, PROT 14g, FAT 68.6g, CHO 4g, SUGAR 3.9g, STARCH 0.1g"
28,"Fosforo, mg",466,02,512,,
29,"Zinco, mg",650,L,839,6B,"""Pine nuts"" WATER 2.7g, PROT 14g, FAT 68.6g, CHO 4g, SUGAR 3.9g, STARCH 0.1g"
30,"Magnesio, mg",270,BF,1022,6B,"""Pine nuts"" WATER 2.7g, PROT 14g, FAT 68.6g, CHO 4g, SUGAR 3.9g, STARCH 0.1g"
31,"Rame, mg",132,BF,1022,6B,"""Pine nuts"" WATER 2.7g, PROT 14g, FAT 68.6g, CHO 4g, SUGAR 3.9g, STARCH 0.1g"
32,"Selenio, µg",07,DI,12147,6B,"""Nuts, pine nuts, dried"" WATER 2.28g, PROT 13.69g, FAT 68.37g, CHO 13.08g, SUGAR 3.59g, STARCH 1.43g"
33,"Cloro, mg",41,BF,1022,6B,"""Pine nuts"" WATER 2.7g, PROT 14g, FAT 68.6g, CHO 4g, SUGAR 3.9g, STARCH 0.1g"
34,"Iodio, µg",2,BF,1004,2,"""Almonds"" WATER 4.2g, PROT 21.1g, FAT 55.8g, CHO 6.9g, SUGAR 4.2g, STARCH 2.7g"
35,"Manganese, mg",790,BF,1022,6B,"""Pine nuts"" WATER 2.7g, PROT 14g, FAT 68.6g, CHO 4g, SUGAR 3.9g, STARCH 0.1g"
36,"Zolfo, mg",150,L,801,2,"""Almonds"" WATER 4.2g, PROT 21.1g, FAT 55.8g, CHO 6.9g, SUGAR 4.2g, STARCH 2.7g"
37,VITAMINE IDROSOLUBILI,,,,,
38,"Vitamina B1, Tiamina, mg",039,02,512,,
39,"Vitamina B2, Riboflavina, mg",025,02,512,,
40,"Vitamina C, mg",0,02,512,,
41,"Niacina, mg",270,02,512,,
42,"Vitamina B6, mg",009,DI,12147,6B,"""Nuts, pine nuts, dried"" WATER 2.28g, PROT 13.69g, FAT 68.37g, CHO 13.08g, SUGAR 3.59g, STARCH 1.43g"
43,"Folati totali, µg",34,DI,12147,6B,"""Nuts, pine nuts, dried"" WATER 2.28g, PROT 13.69g, FAT 68.37g, CHO 13.08g, SUGAR 3.59g, STARCH 1.43g"
44,"Acido pantotenico, mg",031,DI,12147,6B,"""Nuts, pine nuts, dried"" WATER 2.28g, PROT 13.69g, FAT 68.37g, CHO 13.08g, SUGAR 3.59g, STARCH 1.43g"
45,"Biotina, µg",640,BF,1004,2,"""Almonds"" WATER 4.2g, PROT 21.1g, FAT 55.8g, CHO 6.9g, SUGAR 4.2g, STARCH 2.7g"
46,"Vitamina B12, µg",00,LZ,,,
47,VITAMINE LIPOSOLUBILI,,,,,
48,Retinolo equivalente,,,,,
49,"Retinolo eq. (RE), µg",9,02,512,,
50,"Retinolo, µg",0,LZ,,,
51,"ß-carotene eq., µg",54,02,512,3B,
52,"Vitamina E (ATE), mg",1365,BF,1022,6B,"""Pine nuts"" WATER 2.7g, PROT 14g, FAT 68.6g, CHO 4g, SUGAR 3.9g, STARCH 0.1g"
53,"Vitamina D, µg",000,LZ,,,
