Valori nutrizionali,per porzione,% RDA
Valore calorico,1.440 kcal 6.027 kJ,"72,0 %"
Grassi,"74,9 g","115,2 %"
Grassi saturi,"12,2 g","55,4 %"
Grassi monoinsaturi,"16,4 g","56,4 %"
Grassi polinsaturi,"36,7 g","244,9 %"
Carboidrati,"122,0 g","45,5 %"
Zuccheri,"55,2 g","110,5 %"
Proteine,"68,6 g","94,0 %"
Fibre alimentari,"7,0 g","2,3 %"
Colesterolo,"203,8 mg","679,5 %"
Sodio,"1,5 g","0,3 %"
Acqua,"363,6 g","18,2 %"
