Minerali,per porzione,% RDA
Calcio,"248,4 mg","24,8 %"
Rame,"0,2 mg","24,2 %"
Ferro,"8,4 mg","56,1 %"
Magnesio,"95,6 mg","31,9 %"
Manganese,"0,6 mg","27,7 %"
Fosforo,"821,7 mg","117,4 %"
Potassio,"987,4 mg","49,4 %"
Selenio,"< 0,1 mg","273,9 %"
Zinco,"3,2 mg","46,4 %"
