Valori nutrizionali,per porzione,% RDA
Valore calorico,229 kcal 958 kJ,"11,4 %"
Grassi,"1,4 g","2,1 %"
Grassi saturi,"0,8 g","3,7 %"
Grassi monoinsaturi,"0,5 g","1,6 %"
Grassi polinsaturi,"< 0,1 g","0,3 %"
Carboidrati,"51,6 g","19,3 %"
Zuccheri,"51,6 g","103,3 %"
Proteine,"5,9 g","8,1 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,1 g","< 0,1 %"
Acqua,"76,7 g","3,8 %"
