Minerali,per porzione,% RDA
Calcio,"188,5 mg","18,8 %"
Rame,"0,0 mg","0,0 %"
Ferro,"1,8 mg","11,7 %"
Magnesio,"0,0 mg","0,0 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"0,0 mg","0,0 %"
Potassio,"784,9 mg","39,2 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,0 mg","0,0 %"
