Minerali,per porzione,% RDA
Calcio,"149,0 mg","14,9 %"
Rame,"1,6 mg","160,0 %"
Ferro,"3,3 mg","22,0 %"
Magnesio,"160,0 mg","53,3 %"
Manganese,"12,7 mg","632,5 %"
Fosforo,"310,0 mg","44,3 %"
Potassio,"658,0 mg","32,9 %"
Selenio,"< 0,1 mg","13,7 %"
Zinco,"2,2 mg","31,4 %"
