,0,1,2,3
1,Proteine(%): 16,,,
2,Lisina:,1262,7.89,
3,Istidina:,299,1.87,
4,Arginina:,1326,8.29,
5,Acido aspartico:,1728,10.8,
6,Treonina:,730,4.56,
7,Serina:,816,5.1,
8,Acido glutamico:,2499,15.62,
9,Prolina:,701,4.38,
10,Glicina:,1045,6.53,
11,Alanina:,1072,6.7,
12,Cistina:,202,1.26,
13,Valina:,765,4.78,
14,Metionina:,466,2.91,
15,Isoleucina:,746,4.66,
16,Leucina:,1387,8.67,
17,Tirosina:,580,3.63,
18,Fenilalanina:,645,4.03,
19,Triptofano:,,,
20,Indice Chimico:,,,
21,Aminoacido limitante:,,,
