Valori nutrizionali,per porzione,% RDA
Valore calorico,362 kcal 1.515 kJ,"18,1 %"
Grassi,"16,4 g","25,2 %"
Grassi saturi,"4,0 g","18,4 %"
Grassi monoinsaturi,"7,1 g","24,4 %"
Grassi polinsaturi,"4,2 g","28,2 %"
Carboidrati,"49,7 g","18,5 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"4,8 g","6,6 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"67,3 mg","224,4 %"
Sodio,"0,3 g","< 0,1 %"
Acqua,"55,0 g","2,7 %"
