,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,80.1,
3,Proteine (g):,1.8,
4,Lipidi(g):,0.1,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,16.9,
7,Amido (g):,15,
8,Zuccheri solubili (g):,0.4,
9,Fibra totale (g):,1.3,
10,Fibra solubile (g):,,
11,Fibra insolubile (g):,,
12,Alcol (g):,0,
13,Energia (kcal):,71,
14,Energia (kJ):,299,
15,Sodio (mg):,7,
16,Potassio (mg):,280,
17,Ferro (mg):,0.4,
18,Calcio (mg):,5,
19,Fosforo (mg):,31,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.08,
25,Riboflavina (mg):,0.01,
26,Niacina (mg):,0.5,
27,Vitamina A retinolo eq. (µg):,tr,
28,Vitamina C (mg):,6,
29,Vitamina E (mg):,,
