,0,1,2,3
1,Proteine(%): 7.4,,,
2,Lisina:,278,3.75,
3,Istidina:,,,
4,Arginina:,,,
5,Acido aspartico:,,,
6,Treonina:,238,3.22,
7,Serina:,372,5.03,
8,Acido glutamico:,,,
9,Prolina:,,,
10,Glicina:,,,
11,Alanina:,,,
12,Cistina:,98,1.32,
13,Valina:,383,5.17,
14,Metionina:,186,2.52,
15,Isoleucina:,322,4.35,
16,Leucina:,579,7.82,
17,Tirosina:,257,3.47,
18,Fenilalanina:,370,5,
19,Triptofano:,78,1.05,
20,Indice Chimico:,65,,
21,Aminoacido limitante:,Lis.,,
