Minerali,per porzione,% RDA
Calcio,"2,9 mg","0,3 %"
Rame,"< 0,1 mg","4,0 %"
Ferro,"9,9 mg","65,8 %"
Magnesio,"5,5 mg","1,8 %"
Manganese,"0,2 mg","11,5 %"
Fosforo,"22,3 mg","3,2 %"
Potassio,"30,5 mg","1,5 %"
Selenio,"< 0,1 mg","6,1 %"
Zinco,"2,2 mg","31,5 %"
