,0,1,2
0,Composizione chimica,valore per 100g,RDA (%)
1,Parte edibile,98%,-
2,Acqua,"74,90g",-
3,Carboidrati disponibili,0,-
4,Carboidrati complessi,0,-
5,Zuccheri solubili,0,-
6,Proteine,"23,30g",-
7,Grassi (Lipidi),"0,80g",-
8,Saturi totali,"0,25g",-
9,Monoinsaturi totali,"0,19g",-
10,Polinsaturi totali,"0,23g",-
11,Colesterolo,60mg,-
12,Fibra totale,0,-
13,Fibra solubile,0,-
14,Fibra insolubile,0,-
15,Alcol (g),0,-
16,Sodio,33mg,2.20% RDA
17,Potassio,370mg,7.87% RDA
18,Ferro,"0,40mg",5% RDA
19,Calcio,4mg,0.40% RDA
20,Fosforo,210mg,30% RDA
21,Magnesio,32mg,7.62% RDA
22,Zinco,"0,67mg",6.09% RDA
23,Rame,"0,05mg",5% RDA
24,Selenio,10µg,18.18% RDA
25,Tiamina (Vit. B1),"0,10mg",8.33% RDA
26,Riboflavina (Vit. B2),"0,20mg",15.38% RDA
27,Niacina (Vit. B3 o PP),"8,30mg",51.88% RDA
28,Vitamina A retinolo eq.,0µg,0% RDA
29,Vitamina C,0mg,0% RDA
30,Vitamina E,ND,-
31,Vitamina B6,ND,-
32,Vitamina B12,ND,-
33,Manganese,ND,-
