Valori nutrizionali,per porzione,% RDA
Valore calorico,140 kcal 586 kJ,"7,0 %"
Grassi,"6,0 g","9,2 %"
Grassi saturi,"1,5 g","6,8 %"
Grassi monoinsaturi,"2,2 g","7,6 %"
Grassi polinsaturi,"1,7 g","11,4 %"
Carboidrati,"6,2 g","2,3 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"14,4 g","19,7 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"208,0 mg","693,3 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"51,6 g","2,6 %"
