Valori nutrizionali,per porzione,% RDA
Valore calorico,67 kcal 278 kJ,"3,3 %"
Grassi,"1,7 g","2,6 %"
Grassi saturi,"0,8 g","3,4 %"
Grassi monoinsaturi,"0,7 g","2,5 %"
Grassi polinsaturi,"< 0,1 g","0,4 %"
Carboidrati,"12,0 g","4,5 %"
Zuccheri,"6,6 g","13,2 %"
Proteine,"0,9 g","1,2 %"
Fibre alimentari,"0,5 g","0,2 %"
Colesterolo,"0,2 mg","0,6 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"4,1 g","0,2 %"
