Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,"1,9 g"
- Acidi Grassi saturi,"0,3 g"
Carboidrati,"5,8 g"
- Zuccheri,"5,4 g"
Proteine,"1,8 g"
Sale,"0,6 g"
Sodio,"0,236 g"
Alcol,0 % vol
Nutrition score - France,2
Nutri-Score,B
