0,1,2
Calorie,kcal,60.0
Calorie,kj,251.0
Grassi,g,0.01
Carboidrati,g,15.76
Proteine,g,0.11
Fibre,g,0.6
Acqua,g,84.01
Ceneri,g,0.1
Minerali,,
Calcio,mg,5.0
Sodio,mg,4.0
Fosforo,mg,3.0
Potassio,mg,13.0
Ferro,mg,0.26
Magnesio,mg,3.0
Zinco,mg,0.07
Rame,mg,0.067
Fluoro,mcg,11.9
Manganese,mg,0.03
Selenio,mcg,0.5
Vitamine,,
Retinolo (Vit. A),mcg,0.0
"Vitamina A, IU",IU,1.0
"Vitamina A, RAE",mcg_RAE,0.0
Tiamina (Vit. B1),mg,0.002
Riboflavina (Vit. B2),mg,0.013000000000000001
Niacina (Vit. B3),mg,0.128
Acido Pantotenico (Vit. B5),mg,0.022000000000000002
Piridossina (Vit. B6),mg,0.013999999999999999
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,1.0
"Folato, DFE",mcg_DFE,1.0
"Folati, totali",mcg,1.0
Cobalamina (Vit. B12),mcg,0.0
Acido ascorbico (Vit. C),mg,27.0
Vitamina D (D2+D3),mcg,0.0
Colecalcifenolo (Vit. D),IU,0.0
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,0.003
"Acidi grassi, polinsaturi",g,0.003
"Acidi grassi, saturi",g,0.001
Colesterolo,mg,0.0
Grassi saturi,,
16:0,g,0.001
Grassi monoinsaturi,,
18:1 indifferenziato,g,0.002
Grassi polinsaturi,,
18:2 indifferenziato,g,0.003
Aminoacidi,,
Altro,,
