0,1
Grassi saturi totali,2.79
C4:0\÷C10:0 (laurico),0.00
C12:0 (laurico),0.01
C14:0 (miristico),0.75
C16:0 (palmitico),1.85
C18:0 (stearico),0.14
C20:0 (arachidico),
C22:0 (beenico),
Grassi monoinsaturi totali,5.11
C14:1 (miristoleico),
C16:1 (palmitoleico),0.85
C18:1 (oleico),2.07
C20:1 (eicosaenoico),0.98
C22:1 (erucico),1.14
Grassi polinsaturi totali,2.91
C18:2 W6 (linoleico),0.17
C18:3 W3 (linolenico),0.14
C20:4 W6 (arachidonico),0.08
C20:5 W3 (eicosapentaenoico - EPA),0.97
C22:6 W3 (docosaesaenoico - DHA),1.17
Rapporto Polinsaturi/Saturi,1.00
