Minerali,per porzione,% RDA
Calcio,"11,9 mg","1,2 %"
Rame,"< 0,1 mg","3,3 %"
Ferro,"0,3 mg","1,9 %"
Magnesio,"31,6 mg","10,5 %"
Manganese,"< 0,1 mg","1,0 %"
Fosforo,"165,9 mg","23,7 %"
Potassio,"272,6 mg","13,6 %"
Selenio,"< 0,1 mg","96,1 %"
Zinco,"0,3 mg","4,7 %"
