Minerali,per porzione,% RDA
Calcio,"140,0 mg","14,0 %"
Rame,"0,7 mg","73,2 %"
Ferro,"1,9 mg","12,7 %"
Magnesio,"16,0 mg","5,3 %"
Manganese,"0,1 mg","5,0 %"
Fosforo,"256,0 mg","36,6 %"
Potassio,"26,0 mg","1,3 %"
Selenio,"< 0,1 mg","9,3 %"
Zinco,"0,9 mg","13,1 %"
