Valori nutrizionali,per porzione,% RDA
Valore calorico,30 kcal 125 kJ,"1,5 %"
Grassi,"0,7 g","1,0 %"
Grassi saturi,"0,2 g","0,8 %"
Grassi monoinsaturi,"0,3 g","1,0 %"
Grassi polinsaturi,"0,1 g","1,0 %"
Carboidrati,"5,2 g","1,9 %"
Zuccheri,"0,9 g","1,8 %"
Proteine,"0,7 g","1,0 %"
Fibre alimentari,"0,2 g","< 0,1 %"
Colesterolo,"0,6 mg","1,9 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"0,3 g","< 0,1 %"
