Minerali,per porzione,% RDA
Calcio,"25,2 mg","2,5 %"
Rame,"0,4 mg","40,3 %"
Ferro,"1,0 mg","6,7 %"
Magnesio,"17,6 mg","5,9 %"
Manganese,"0,3 mg","12,6 %"
Fosforo,"126,0 mg","18,0 %"
Potassio,"191,5 mg","9,6 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"1,0 mg","14,4 %"
