Valori nutrizionali,per porzione,% RDA
Valore calorico,154 kcal 644 kJ,"7,7 %"
Grassi,"4,5 g","7,0 %"
Grassi saturi,"0,9 g","4,0 %"
Grassi monoinsaturi,"2,0 g","7,0 %"
Grassi polinsaturi,"1,4 g","9,6 %"
Carboidrati,"24,2 g","9,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"3,8 g","5,2 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"1,4 g","0,3 %"
Acqua,"213,9 g","10,7 %"
