Valori nutrizionali,per porzione,% RDA
Valore calorico,353 kcal 1.478 kJ,"17,6 %"
Grassi,"5,1 g","7,9 %"
Grassi saturi,"1,1 g","5,1 %"
Grassi monoinsaturi,"1,8 g","6,3 %"
Grassi polinsaturi,"1,1 g","7,5 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"71,7 g","98,2 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"190,8 mg","636,0 %"
Sodio,"0,3 g","< 0,1 %"
Acqua,"242,1 g","12,1 %"
