Minerali,per porzione,% RDA
Calcio,"66,5 mg","6,7 %"
Rame,"< 0,1 mg","5,9 %"
Ferro,"0,4 mg","3,0 %"
Magnesio,"15,9 mg","5,3 %"
Manganese,"0,2 mg","9,1 %"
Fosforo,"88,2 mg","12,6 %"
Potassio,"247,3 mg","12,4 %"
Selenio,"< 0,1 mg","16,4 %"
Zinco,"0,7 mg","9,5 %"
