Minerali,per porzione,% RDA
Calcio,"60,8 mg","6,1 %"
Rame,"< 0,1 mg","9,8 %"
Ferro,"2,4 mg","15,8 %"
Magnesio,"35,5 mg","11,8 %"
Manganese,"< 0,1 mg","0,3 %"
Fosforo,"354,9 mg","50,7 %"
Potassio,"550,9 mg","27,5 %"
Selenio,"< 0,1 mg","204,5 %"
Zinco,"7,6 mg","108,9 %"
