,0,1,2
1,Parte edibile (%):,39,
2,Acqua (g):,3.5,
3,Proteine (g):,14.3,
4,Lipidi(g):,68.1,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,5.1,
7,Amido (g):,1.8,
8,Zuccheri solubili (g):,3.1,
9,Fibra totale (g):,6.2,
10,Fibra solubile (g):,0.84,
11,Fibra insolubile (g):,5.37,
12,Alcol (g):,0,
13,Energia (kcal):,689,
14,Energia (kJ):,2884,
15,Sodio (mg):,2,
16,Potassio (mg):,368,
17,Ferro (mg):,2.1,
18,Calcio (mg):,83,
19,Fosforo (mg):,380,
20,Magnesio (mg):,131,
21,Zinco (mg):,2.7,
22,Rame (mg):,1.5,
23,Selenio (µg):,3.1,
24,Tiamina (mg):,0.45,
25,Riboflavina (mg):,0.1,
26,Niacina (mg):,1.9,
27,Vitamina A retinolo eq. (µg):,8,
28,Vitamina C (mg):,tr,
29,Vitamina E (mg):,3,
