,0,1,2,3,4,5
1,Categoria merceologica: 3001 - legumi,,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",100,03,3003,,
6,"Energia, ricalcolata, kJ",189,86,,,
7,"Energia, Ric con fibra, kJ",243,86,,,
8,"Energia, ricalcolata, kcal",45,86,,,
9,"Energia, Ric con fibra, kcal",58,86,,,
10,"Proteine totali, g",41,03,3003,,in tab. prot=prot pure=3.7g CALC Ntot=0.66 FC=6.25
11,"Proteine animali, g",00,03,3003,,
12,"Proteine vegetali, g",41,03,3003,,
13,"Lipidi totali, g",05,03,3003,,
14,"Lipidi animali, g",00,03,3003,,
15,"Lipidi vegetali, g",05,03,3003,,
16,"Colesterolo, mg",0,03,3003,,
17,"Carboidrati disponibili (MSE), g",63,03,3003,,
18,"Amido (MSE), g",52,03,3003,,
19,"Carboidrati solubili (MSE), g",11,03,3003,,
20,"Fibra alimentare totale, g",68,03,3003,,
21,"Alcol, g",00,03,3003,,
22,"Acqua, g",820,03,3003,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",19,03,3003,,
25,"Calcio, mg",40,03,3003,,
26,"Sodio, mg",305,03,3003,,
27,"Potassio, mg",232,03,3003,,
28,"Fosforo, mg",47,09,72,,"per i nutrienti 09/72 RIPR riferito a Butter Beans, canned, re-heated, drained acqua=74g P=68mg"
29,"Zinco, mg",060,03,3003,,
30,VITAMINE IDROSOLUBILI,,,,,
31,"Vitamina B1, Tiamina, mg",003,09,72,,B1=0.05mg
32,"Vitamina B2, Riboflavina, mg",002,09,72,,B2=0.03mg
33,"Vitamina C, mg",tr,09,72,,vit C=tracce
34,"Niacina, mg",010,09,72,,niacina=0.2mg
35,"Vitamina B6, mg",003,09,72,,vitB6=0.05mg
36,"Folati totali, µg",8,09,72,,folati=12mcg
37,VITAMINE LIPOSOLUBILI,,,,,
38,Retinolo equivalente,,,,,
39,"Retinolo eq. (RE), µg",tr,09,72,,CALC
40,"Retinolo, µg",0,09,72,,R=0
41,"ß-carotene eq., µg",tr,09,72,,C=tracce
42,"Vitamina E (ATE), mg",023,09,72,,vitE=0.33mg
43,"Vitamina D, µg",000,09,72,,vit D=0
44,ACIDI GRASSI,,,,,
45,"Acidi grassi saturi totali, g",010,02,0202,,RIPR riferito a fagioli secchi lip=2.5g saturi=0.50g 18:1=0.19g mono=0.19g 18:2=0.58g 18:3=0.62g altri PUFA=0 PUFA=1.2g
46,"Acidi grassi monoinsaturi totali, g",004,02,0202,,
47,"Acido oleico, g",004,02,0202,,
48,"Acidi grassi polinsaturi totali, g",024,02,0202,,
49,"Acido linoleico, g",012,02,0202,,
50,"Acido linolenico, g",012,02,0202,,
51,"Altri acidi grassi polinsaturi, g",000,86,,,
