Minerali,per porzione,% RDA
Calcio,"51,0 mg","5,1 %"
Rame,"0,6 mg","60,5 %"
Ferro,"7,2 mg","48,1 %"
Magnesio,"112,2 mg","37,4 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"748,0 mg","106,9 %"
Potassio,"1.064,2 mg","53,2 %"
Selenio,"< 0,1 mg","136,0 %"
Zinco,"8,6 mg","123,4 %"
