Valori nutrizionali,per porzione,% RDA
Valore calorico,260 kcal 1.088 kJ,"13,0 %"
Grassi,"7,0 g","10,8 %"
Grassi saturi,"2,9 g","13,3 %"
Grassi monoinsaturi,"2,6 g","9,1 %"
Grassi polinsaturi,"1,0 g","6,5 %"
Carboidrati,"45,4 g","17,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"4,1 g","5,7 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"29,0 mg","96,7 %"
Sodio,"0,6 g","0,1 %"
Acqua,"57,7 g","2,9 %"
