Minerali,per porzione,% RDA
Calcio,"38,3 mg","3,8 %"
Rame,"< 0,1 mg","8,8 %"
Ferro,"1,2 mg","8,3 %"
Magnesio,"23,5 mg","7,8 %"
Manganese,"< 0,1 mg","1,7 %"
Fosforo,"187,9 mg","26,8 %"
Potassio,"295,8 mg","14,8 %"
Selenio,"< 0,1 mg","40,3 %"
Zinco,"0,7 mg","10,7 %"
