Valori nutrizionali,per porzione,% RDA
Valore calorico,199 kcal 834 kJ,"10,0 %"
Grassi,"11,6 g","17,8 %"
Grassi saturi,"2,9 g","13,0 %"
Grassi monoinsaturi,"4,9 g","16,8 %"
Grassi polinsaturi,"2,9 g","19,3 %"
Carboidrati,"7,0 g","2,6 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"15,7 g","21,6 %"
Fibre alimentari,"0,6 g","0,2 %"
Colesterolo,"61,8 mg","205,9 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"51,2 g","2,6 %"
