,0,1,2,3
1,Proteine(%): 18.3,,,
2,Lisina:,2269,12.4,
3,Istidina:,1629,8.9,
4,Arginina:,135,0.74,
5,Acido aspartico:,1793,9.8,
6,Treonina:,754,4.12,
7,Serina:,763,4.17,
8,Acido glutamico:,3257,17.8,
9,Prolina:,428,2.34,
10,Glicina:,856,4.68,
11,Alanina:,1043,5.7,
12,Cistina:,,,
13,Valina:,851,4.65,
14,Metionina:,897,4.9,
15,Isoleucina:,807,4.41,
16,Leucina:,1393,7.61,
17,Tirosina:,573,3.13,
18,Fenilalanina:,615,3.36,
19,Triptofano:,,,
20,Indice Chimico:,100,,
21,Aminoacido limitante:,Fenil.,,
