Valori nutrizionali,per porzione,% RDA
Valore calorico,754 kcal 3.157 kJ,"37,7 %"
Grassi,"54,1 g","83,2 %"
Grassi saturi,"14,5 g","65,7 %"
Grassi monoinsaturi,"10,3 g","35,5 %"
Grassi polinsaturi,"26,9 g","179,5 %"
Carboidrati,"32,6 g","12,2 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"48,6 g","66,5 %"
Fibre alimentari,"8,2 g","2,7 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"6,9 g","0,3 %"
