Minerali,per porzione,% RDA
Calcio,"60,2 mg","6,0 %"
Rame,"< 0,1 mg","4,5 %"
Ferro,"0,6 mg","4,3 %"
Magnesio,"15,4 mg","5,1 %"
Manganese,"0,2 mg","12,4 %"
Fosforo,"14,0 mg","2,0 %"
Potassio,"171,1 mg","8,6 %"
Selenio,"< 0,1 mg","0,8 %"
Zinco,"0,3 mg","3,6 %"
