Minerali,per porzione,% RDA
Calcio,"26,5 mg","2,6 %"
Rame,"< 0,1 mg","3,5 %"
Ferro,"1,0 mg","6,6 %"
Magnesio,"5,7 mg","1,9 %"
Manganese,"0,1 mg","5,3 %"
Fosforo,"63,0 mg","9,0 %"
Potassio,"88,8 mg","4,4 %"
Selenio,"< 0,1 mg","38,9 %"
Zinco,"0,4 mg","5,3 %"
