Valori nutrizionali,per porzione,% RDA
Valore calorico,326 kcal 1.365 kJ,"16,3 %"
Grassi,"8,6 g","13,2 %"
Carboidrati,"47,1 g","17,6 %"
Proteine,"8,1 g","11,1 %"
