Minerali,per porzione,% RDA
Calcio,"38,1 mg","3,8 %"
Rame,"0,2 mg","16,4 %"
Ferro,"5,7 mg","37,8 %"
Magnesio,"38,1 mg","12,7 %"
Manganese,"0,4 mg","18,9 %"
Fosforo,"1.386,8 mg","198,1 %"
Potassio,"1.649,7 mg","82,5 %"
Selenio,"< 0,1 mg","274,3 %"
Zinco,"8,4 mg","119,7 %"
