,0,1,2,3,4,5
1,"Categoria merceologica: 2009 - verdure a frutto e a fiore (sedano, finocchi, cardi, carciofi, peperoni, etc)",,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",100,02,390,,
6,"Energia, ricalcolata, kJ",80,86,,,
7,"Energia, Ric con fibra, kJ",88,86,,,
8,"Energia, ricalcolata, kcal",19,86,,,
9,"Energia, Ric con fibra, kcal",21,86,,,
10,"Proteine totali, g",10,02,390,,
11,"Proteine animali, g",00,02,390,,
12,"Proteine vegetali, g",10,02,390,,
13,"Lipidi totali, g",02,02,390,,
14,"Lipidi animali, g",00,02,390,,
15,"Lipidi vegetali, g",02,02,390,,
16,"Colesterolo, mg",0,02,390,,
17,"Carboidrati disponibili (MSE), g",35,02,390,,
18,"Amido (MSE), g",00,02,390,,
19,"Carboidrati solubili (MSE), g",35,02,390,,
20,"Fibra alimentare totale, g",09,02,390,,
21,"Alcol, g",00,02,390,,
22,"Acqua, g",940,02,390,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",03,02,390,,
25,"Calcio, mg",9,02,390,,
26,"Sodio, mg",6,02,390,,
27,"Potassio, mg",297,02,390,,
28,"Fosforo, mg",25,02,390,,
29,"Zinco, mg",011,AA,006610,,
30,VITAMINE IDROSOLUBILI,,,,,
31,"Vitamina B1, Tiamina, mg",002,02,390,,
32,"Vitamina B2, Riboflavina, mg",001,09,384,1,vit B2 0.01mg
33,"Vitamina C, mg",25,02,390,,
34,"Niacina, mg",080,02,390,,
35,"Vitamina B6, mg",012,09,384,1,vitB6=0.14mg
36,"Folati totali, µg",15,09,384,1,folati=17mcg
37,VITAMINE LIPOSOLUBILI,,,,,
38,Retinolo equivalente,,,,,
39,"Retinolo eq. (RE), µg",135,02,390,,
40,"Retinolo, µg",0,02,390,,
41,"ß-carotene eq., µg",810,02,390,,CALC
42,"Vitamina E (ATE), mg",106,09,384,1,vitE=1.22mg
43,"Vitamina D, µg",000,02,390,,
44,ACIDI GRASSI,,,,,
45,"Acidi grassi saturi totali, g",003,21,11529,,"RIPR riferito a Tomatoes, red, ripe, raw lip=0.33g saturi=0.045g 18:1=0.049g mono=0.05g 18:2=0.13g 18:3=0.005g altri PUFA=0 PUFA=0.135g"
46,"Acidi grassi monoinsaturi totali, g",003,21,11529,,
47,"Acido oleico, g",003,21,11529,,
48,"Acidi grassi polinsaturi totali, g",008,21,11529,,
49,"Acido linoleico, g",008,21,11529,,
50,"Acido linolenico, g",tr,21,11529,,
51,"Altri acidi grassi polinsaturi, g",000,86,,,
