Minerali,per porzione,% RDA
Calcio,"64,2 mg","6,4 %"
Rame,"0,2 mg","24,6 %"
Ferro,"6,2 mg","41,4 %"
Magnesio,"96,3 mg","32,1 %"
Manganese,"0,4 mg","20,1 %"
Fosforo,"679,5 mg","97,1 %"
Potassio,"1.075,4 mg","53,8 %"
Selenio,"< 0,1 mg","256,8 %"
Zinco,"7,0 mg","99,4 %"
