Valori nutrizionali,per porzione,% RDA
Valore calorico,363 kcal 1.519 kJ,"18,1 %"
Grassi,"25,4 g","39,1 %"
Grassi saturi,"0,0 g","0,0 %"
Grassi monoinsaturi,"0,0 g","0,0 %"
Grassi polinsaturi,"0,0 g","0,0 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"31,3 g","42,8 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"138,2 mg","460,8 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"85,3 g","4,3 %"
