Minerali,per porzione,% RDA
Calcio,"13,1 mg","1,3 %"
Rame,"< 0,1 mg","2,4 %"
Ferro,"0,4 mg","2,5 %"
Magnesio,"53,5 mg","17,8 %"
Manganese,"< 0,1 mg","1,0 %"
Fosforo,"250,5 mg","35,8 %"
Potassio,"331,3 mg","16,6 %"
Selenio,"< 0,1 mg","157,6 %"
Zinco,"0,5 mg","7,5 %"
