Valori nutrizionali,per porzione,% RDA
Valore calorico,184 kcal 769 kJ,"9,2 %"
Grassi,"10,0 g","15,3 %"
Grassi saturi,"3,3 g","15,1 %"
Grassi monoinsaturi,"4,6 g","15,9 %"
Grassi polinsaturi,"0,4 g","2,4 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"21,9 g","30,0 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"51,9 mg","172,8 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"52,3 g","2,6 %"
