Minerali,per porzione,% RDA
Calcio,"5,7 mg","0,6 %"
Rame,"< 0,1 mg","0,4 %"
Ferro,"0,1 mg","0,7 %"
Magnesio,"2,0 mg","0,7 %"
Manganese,"< 0,1 mg","2,5 %"
Fosforo,"2,2 mg","0,3 %"
Potassio,"13,4 mg","0,7 %"
Selenio,"< 0,1 mg","0,2 %"
Zinco,"< 0,1 mg","0,4 %"
