,0,1
0,Composizione chimica,valore per 100g
1,Lipidi totali,ND
2,Saturi totali,7.92
3,C12 0,0.03
4,C14 0,0.37
5,C14 1,0.01
6,C15 0,0g
7,C16 0,5.10
8,C16 1,0.66
9,C17 0,0.05
10,C17 1,0.06
11,C18 0,2.29
12,C18 1,9.83
13,C18 2,2.78
14,C18 3,0.14
15,C20 0,0.03
16,C20 1,0.21
17,C20 2,0g
18,C20 3,0g
19,C20 4,0.20
20,C20 5,0.02
21,C22 0,0g
22,C22 1,0.01
23,C22 6,0.01
24,C4 0 c10 0,0.05
25,Monoinsaturi totali,10.77
26,Nitrati,0g
27,Nitriti,0g
28,Polinsaturi totali,3.15
