Minerali,per porzione,% RDA
Calcio,"18,3 mg","1,8 %"
Rame,"< 0,1 mg","1,0 %"
Ferro,"0,2 mg","1,4 %"
Magnesio,"6,1 mg","2,0 %"
Manganese,"< 0,1 mg","4,7 %"
Fosforo,"18,3 mg","2,6 %"
Potassio,"143,4 mg","7,2 %"
Selenio,"< 0,1 mg","1,4 %"
Zinco,"0,1 mg","1,7 %"
