Valori nutrizionali,per porzione,% RDA
Valore calorico,368 kcal 1.542 kJ,"18,4 %"
Grassi,"24,7 g","38,0 %"
Grassi saturi,"14,1 g","63,9 %"
Grassi monoinsaturi,"7,5 g","26,0 %"
Grassi polinsaturi,"1,4 g","9,1 %"
Carboidrati,"24,3 g","9,1 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"12,8 g","17,5 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"215,9 mg","719,7 %"
Sodio,"0,6 g","0,1 %"
Acqua,"57,7 g","2,9 %"
