Minerali,per porzione,% RDA
Calcio,"51,5 mg","5,2 %"
Rame,"< 0,1 mg","4,6 %"
Ferro,"0,4 mg","2,8 %"
Magnesio,"22,4 mg","7,5 %"
Manganese,"0,3 mg","13,9 %"
Fosforo,"11,2 mg","1,6 %"
Potassio,"273,3 mg","13,7 %"
Selenio,"< 0,1 mg","1,5 %"
Zinco,"0,1 mg","1,4 %"
