Minerali,per porzione,% RDA
Calcio,"28,9 mg","2,9 %"
Rame,"< 0,1 mg","7,8 %"
Ferro,"1,3 mg","8,8 %"
Magnesio,"17,0 mg","5,7 %"
Manganese,"0,3 mg","14,1 %"
Fosforo,"77,4 mg","11,1 %"
Potassio,"180,2 mg","9,0 %"
Selenio,"< 0,1 mg","64,6 %"
Zinco,"0,8 mg","10,9 %"
