Minerali,per porzione,% RDA
Calcio,"264,0 mg","26,4 %"
Rame,"0,1 mg","13,0 %"
Ferro,"0,6 mg","4,1 %"
Magnesio,"32,0 mg","10,7 %"
Manganese,"< 0,1 mg","3,9 %"
Fosforo,"252,0 mg","36,0 %"
Potassio,"448,0 mg","22,4 %"
Selenio,"< 0,1 mg","12,7 %"
Zinco,"1,0 mg","13,7 %"
