Valori nutrizionali,per porzione,% RDA
Valore calorico,203 kcal 851 kJ,"10,2 %"
Grassi,"0,6 g","1,0 %"
Grassi saturi,"0,1 g","0,6 %"
Grassi monoinsaturi,"< 0,1 g","< 0,1 %"
Grassi polinsaturi,"0,3 g","2,3 %"
Carboidrati,"39,1 g","14,6 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"11,4 g","15,6 %"
Fibre alimentari,"11,3 g","3,8 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,4 g","< 0,1 %"
Acqua,"115,2 g","5,8 %"
