Minerali,per porzione,% RDA
Calcio,"17,4 mg","1,7 %"
Rame,"0,1 mg","11,7 %"
Ferro,"0,6 mg","3,8 %"
Magnesio,"21,1 mg","7,0 %"
Manganese,"0,1 mg","6,2 %"
Fosforo,"39,7 mg","5,7 %"
Potassio,"317,4 mg","15,9 %"
Selenio,"< 0,1 mg","1,2 %"
Zinco,"0,3 mg","4,4 %"
