,0,1,2,3
1,Proteine(%): 0.8,,,
2,Lisina:,30,3.75,
3,Istidina:,17,2.13,
4,Arginina:,17,2.13,
5,Acido aspartico:,92,11.5,
6,Treonina:,27,3.38,
7,Serina:,34,4.25,
8,Acido glutamico:,143,17.88,
9,Prolina:,27,3.38,
10,Glicina:,16,2,
11,Alanina:,40,5,
12,Cistina:,9,1.13,
13,Valina:,40,5,
14,Metionina:,9,1.13,
15,Isoleucina:,13,1.63,
16,Leucina:,29,3.63,
17,Tirosina:,21,2.63,
18,Fenilalanina:,18,2.25,
19,Triptofano:,4,0.5,
20,Indice Chimico:,45,,
21,Aminoacido limitante:,Trip.,,
