0,1
Grassi saturi totali,48.78
C4:0\÷C10:0 (laurico),7.82
C12:0 (laurico),2.39
C14:0 (miristico),8.31
C16:0 (palmitico),20.86
C18:0 (stearico),9.40
C20:0 (arachidico),0.00
C22:0 (beenico),0.00
Grassi monoinsaturi totali,23.72
C14:1 (miristoleico),1.14
C16:1 (palmitoleico),1.90
C18:1 (oleico),20.68
C20:1 (eicosaenoico),0.00
C22:1 (erucico),0.00
Grassi polinsaturi totali,2.75
C18:2 W6 (linoleico),1.57
C18:3 W3 (linolenico),1.18
C20:4 W6 (arachidonico),0.00
C20:5 W3 (eicosapentaenoico - EPA),0.00
C22:6 W3 (docosaesaenoico - DHA),0.00
Rapporto Polinsaturi/Saturi,0.10
