,0,1,2,3
1,Proteine(%): 0.5,,,
2,Lisina:,15,3,
3,Istidina:,25,5,
4,Arginina:,51,10.2,
5,Acido aspartico:,84,16.8,
6,Treonina:,19,3.8,
7,Serina:,33,6.6,
8,Acido glutamico:,143,28.6,
9,Prolina:,23,4.6,
10,Glicina:,21,4.2,
11,Alanina:,29,5.8,
12,Cistina:,11,2.2,
13,Valina:,19,3.8,
14,Metionina:,23,4.6,
15,Isoleucina:,6,1.2,
16,Leucina:,14,2.8,
17,Tirosina:,12,2.4,
18,Fenilalanina:,14,2.8,
19,Triptofano:,3,0.6,
20,Indice Chimico:,42,,
21,Aminoacido limitante:,Leu.,,
