0,1,2
Calorie,kcal,167.0
Calorie,kj,697.0
Grassi,g,15.41
Carboidrati,g,8.64
Proteine,g,1.96
Fibre,g,6.8
Zuccheri,g,0.3
Acqua,g,72.33
Amido,g,0.11
Ceneri,g,1.66
Minerali,,
Calcio,mg,13.0
Sodio,mg,8.0
Fosforo,mg,54.0
Potassio,mg,507.0
Ferro,mg,0.61
Magnesio,mg,29.0
Zinco,mg,0.68
Rame,mg,0.17
Manganese,mg,0.149
Selenio,mcg,0.4
Vitamine,,
Retinolo (Vit. A),mcg,0.0
"Vitamina A, IU",IU,147.0
Betaina,mg,0.7
"Vitamina A, RAE",mcg_RAE,7.0
Tiamina (Vit. B1),mg,0.075
Riboflavina (Vit. B2),mg,0.14300000000000002
Niacina (Vit. B3),mg,1.912
Acido Pantotenico (Vit. B5),mg,1.463
Piridossina (Vit. B6),mg,0.287
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,89.0
"Folato, DFE",mcg_DFE,89.0
"Folati, totali",mcg,89.0
Cobalamina (Vit. B12),mcg,0.0
Acido ascorbico (Vit. C),mg,8.8
Vitamina D (D2+D3),mcg,0.0
Colecalcifenolo (Vit. D),IU,0.0
Alpha-tocoferolo (Vit. E),mg,1.97
Fillochinone (Vit. K),mcg,21.0
Colina totale (Vit. J),mg,14.2
"Carotene, beta",mcg,63.0
"Carotene, alfa",mcg,24.0
"Criptoxantina, beta",mcg,27.0
Licopene,mcg,0.0
Luteina + zeaxantina,mcg,271.0
Tocoferolo beta,mg,0.04
Tocoferolo gamma,mg,0.32
Tocoferolo delta,mg,0.02
Zuccheri,,
Destrosio,g,0.08
Fruttosio,g,0.08
Galattosio,g,0.08
Lattosio,g,0.0
Maltosio,g,0.0
Saccarosio,g,0.06
Lipidi,,
"Acidi grassi, monoinsaturi",g,9.799
"Acidi grassi, polinsaturi",g,1.8159999999999998
"Acidi grassi, saturi",g,2.126
Beta-sistosterolo,mg,76.0
Campesterolo,mg,5.0
Colesterolo,mg,0.0
Stigmasterolo,mg,2.0
Grassi saturi,,
8:0,g,0.001
10:0,g,0.0
12:0,g,0.0
14:0,g,0.0
15:0,g,0.0
16:0,g,2.075
17:0,g,0.0
18:0,g,0.049
20:0,g,0.0
22:0,g,0.0
24:0,g,0.0
Grassi monoinsaturi,,
14:1,g,0.0
15:1,g,0.0
16:1 indifferenziato,g,0.698
17:1,g,0.01
18:1 indifferenziato,g,9.066
20:1,g,0.025
22:1 indifferenziato,g,0.0
Grassi polinsaturi,,
18:2 indifferenziato,g,1.6740000000000002
18:3 indifferenziato,g,0.125
"18:3 n-3 c,c,c",g,0.111
"18:3 n-6 c,c,c",g,0.015
18:4,g,0.0
"20:2 n-6 c,c",g,0.0
20:3 indifferenziato,g,0.016
20:4 indifferenziato,g,0.0
20:5 n-3,g,0.0
22:5 n-3,g,0.0
22:6 n-3,g,0.0
Aminoacidi,,
Acido aspartico,g,0.23199999999999998
Acido glutammico,g,0.282
Alanina,g,0.106
Arginina,g,0.087
Cistina,g,0.027000000000000003
Fenilalanina,g,0.095
Glicina,g,0.102
Isoleucina,g,0.083
Istidina,g,0.048
Leucina,g,0.141
Lisina,g,0.129
Metionina,g,0.037000000000000005
Prolina,g,0.096
Serina,g,0.11199999999999999
Tirosina,g,0.048
Treonina,g,0.07200000000000001
Triptofano,g,0.025
Valina,g,0.105
Altro,,
