Valori nutrizionali,per porzione,% RDA
Valore calorico,58 kcal 241 kJ,"2,9 %"
Grassi,"1,3 g","1,9 %"
Grassi saturi,"< 0,1 g","0,4 %"
Grassi monoinsaturi,"0,2 g","0,8 %"
Grassi polinsaturi,"0,6 g","3,7 %"
Carboidrati,"9,0 g","3,4 %"
Zuccheri,"1,1 g","2,2 %"
Proteine,"5,8 g","7,9 %"
Fibre alimentari,"3,8 g","1,3 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,5 g","< 0,1 %"
Acqua,"160,0 g","8,0 %"
