Valori nutrizionali,per porzione,% RDA
Valore calorico,65 kcal 272 kJ,"3,2 %"
Grassi,"4,7 g","7,2 %"
Grassi saturi,"1,7 g","7,7 %"
Grassi monoinsaturi,"2,2 g","7,4 %"
Grassi polinsaturi,"0,5 g","3,5 %"
Carboidrati,"1,3 g","0,5 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"4,2 g","5,7 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"10,6 mg","35,5 %"
Sodio,"0,3 g","< 0,1 %"
Acqua,"16,9 g","0,8 %"
