Minerali,per porzione,% RDA
Calcio,"70,2 mg","7,0 %"
Rame,"0,3 mg","26,8 %"
Ferro,"0,9 mg","6,2 %"
Magnesio,"62,4 mg","20,8 %"
Manganese,"0,6 mg","27,7 %"
Fosforo,"101,4 mg","14,5 %"
Potassio,"499,2 mg","25,0 %"
Selenio,"< 0,1 mg","1,7 %"
Zinco,"1,0 mg","14,5 %"
