Valori nutrizionali,per porzione,% RDA
Valore calorico,52 kcal 218 kJ,"2,6 %"
Grassi,"0,8 g","1,2 %"
Grassi saturi,"0,2 g","0,8 %"
Grassi monoinsaturi,"< 0,1 g","0,2 %"
Grassi polinsaturi,"0,3 g","2,3 %"
Carboidrati,"11,2 g","4,2 %"
Zuccheri,"6,7 g","13,5 %"
Proteine,"2,4 g","3,2 %"
Fibre alimentari,"3,6 g","1,2 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,6 g","0,1 %"
Acqua,"243,6 g","12,2 %"
