Valori nutrizionali,per porzione,% RDA
Valore calorico,116 kcal 486 kJ,"5,8 %"
Grassi,"2,7 g","4,2 %"
Grassi saturi,"1,8 g","8,2 %"
Carboidrati,"18,2 g","6,8 %"
Zuccheri,"13,7 g","27,4 %"
Proteine,"4,0 g","5,5 %"
Sale,"0,1 g","1,9 %"
