Valori nutrizionali,per porzione,% RDA
Valore calorico,346 kcal 1.449 kJ,"17,3 %"
Grassi,"13,8 g","21,2 %"
Grassi saturi,"3,6 g","16,4 %"
Grassi monoinsaturi,"6,8 g","23,5 %"
Grassi polinsaturi,"1,7 g","11,4 %"
Carboidrati,"33,4 g","12,5 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"21,5 g","29,5 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"51,4 mg","171,4 %"
Sodio,"0,8 g","0,1 %"
Acqua,"67,6 g","3,4 %"
