Minerali,per porzione,% RDA
Calcio,"35,5 mg","3,6 %"
Rame,"0,2 mg","19,8 %"
Ferro,"5,8 mg","38,6 %"
Magnesio,"46,6 mg","15,5 %"
Manganese,"0,5 mg","23,1 %"
Fosforo,"1.005,7 mg","143,7 %"
Potassio,"546,1 mg","27,3 %"
Selenio,"0,1 mg","358,9 %"
Zinco,"10,2 mg","145,9 %"
