Minerali,per porzione,% RDA
Calcio,"68,9 mg","6,9 %"
Rame,"0,2 mg","24,6 %"
Ferro,"1,8 mg","12,3 %"
Magnesio,"14,8 mg","4,9 %"
Manganese,"0,7 mg","36,9 %"
Fosforo,"113,2 mg","16,2 %"
Potassio,"627,3 mg","31,4 %"
Selenio,"< 0,1 mg","23,0 %"
Zinco,"1,5 mg","21,1 %"
