Valori nutrizionali,per porzione,% RDA
Valore calorico,1.136 kcal 4.755 kJ,"56,8 %"
Grassi,"53,6 g","82,5 %"
Grassi saturi,"16,7 g","75,9 %"
Grassi monoinsaturi,"15,7 g","54,0 %"
Grassi polinsaturi,"14,9 g","99,0 %"
Carboidrati,"0,7 g","0,3 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"152,2 g","208,5 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"464,1 mg","1.547,0 %"
Sodio,"0,4 g","< 0,1 %"
Acqua,"334,1 g","16,7 %"
